specific_capacity,voltage,direction
1368.255659,1.8410951,charge
1368.723871,1.8411715,charge
1369.192092,1.8413662,charge
1369.660316,1.8415724,charge
1370.128541,1.8415724,charge
1370.596766,1.8418435,charge
1371.064997,1.8419544,charge
1371.533231,1.8421223,charge
1372.001467,1.8423514,charge
1372.469706,1.8424469,charge
1372.937942,1.8426493,charge
1373.406193,1.8427677,charge
1373.874438,1.8429166,charge
1374.342683,1.8431267,charge
1374.810927,1.8432337,charge
1375.279167,1.8432795,charge
1375.747412,1.8435162,charge
1376.215649,1.843688,charge
1376.683885,1.8439324,charge
1377.152128,1.8440814,charge
1377.620361,1.8441044,charge
1378.088588,1.844322,charge
1378.556816,1.8445283,charge
1379.025049,1.8447077,charge
1379.49328,1.8448682,charge
1379.96151,1.8449254,charge
1380.429746,1.8451086,charge
1380.897978,1.8452996,charge
1381.366213,1.8454791,charge
1381.834449,1.8455631,charge
1382.302685,1.8457885,charge
1382.770916,1.8459946,charge
1383.239144,1.8461245,charge
1383.707367,1.8462315,charge
1384.175578,1.8464528,charge
1384.643784,1.8466706,charge
1385.111998,1.8467813,charge
1385.58022,1.8470258,charge
1386.048439,1.8470677,charge
1386.516661,1.8471824,charge
1386.984889,1.8473045,charge
1387.453117,1.8475221,charge
1387.921348,1.8476902,charge
1388.389579,1.8479117,charge
1388.857808,1.8480798,charge
1389.326037,1.8482975,charge
1389.794267,1.8484273,charge
1390.262492,1.8484616,charge
1390.730723,1.8487443,charge
1391.198954,1.8489658,charge
1391.667189,1.8491108,charge
1392.135422,1.8492217,charge
1392.603647,1.8492866,charge
1393.071875,1.8495691,charge
1393.540103,1.8497066,charge
1394.00834,1.8499204,charge
1394.476579,1.8501687,charge
1394.94482,1.8502871,charge
1395.413066,1.8502947,charge
1395.881313,1.8505696,charge
1396.349556,1.850814,charge
1396.81779,1.8509706,charge
1397.286014,1.85115,charge
1397.754238,1.8512647,charge
1398.222464,1.8514403,charge
1398.690686,1.8516237,charge
1399.158914,1.8517956,charge
1399.627143,1.8519826,charge
1400.095371,1.8520361,charge
1400.563599,1.8521507,charge
1401.03183,1.8525401,charge
1401.500054,1.8526624,charge
1401.968275,1.852819,charge
1402.43649,1.8529565,charge
1402.9047,1.8531092,charge
1403.372915,1.8533231,charge
1403.841143,1.8535484,charge
1404.309373,1.8537623,charge
1404.777607,1.8538806,charge
1405.24584,1.8540181,charge
1405.714074,1.8542434,charge
1406.182306,1.8544077,charge
1406.650542,1.854507,charge
1407.118783,1.8547399,charge
1407.587024,1.8549269,charge
1408.05526,1.8551447,charge
1408.523503,1.8553356,charge
1408.991745,1.8554769,charge
1409.459991,1.8557099,charge
1409.928228,1.8558855,charge
1410.39647,1.8560574,charge
1410.864707,1.856298,charge
1411.332947,1.8563666,charge
1411.801188,1.8565652,charge
1412.269422,1.8566149,charge
1412.737655,1.8569165,charge
1413.205899,1.8571763,charge
1413.674143,1.8573176,charge
1414.142391,1.8575085,charge
1414.610629,1.8577033,charge
1415.078866,1.8578179,charge
1415.547103,1.8580815,charge
1416.015336,1.8582456,charge
1416.483573,1.8584404,charge
1416.951805,1.8586733,charge
1417.420053,1.8588108,charge
1417.888301,1.8589903,charge
1418.356541,1.8591468,charge
1418.824779,1.8593301,charge
1419.293015,1.8594983,charge
1419.761255,1.8597541,charge
1420.229498,1.8598609,charge
1420.697752,1.8602047,charge
1421.166001,1.8602772,charge
1421.634237,1.8604759,charge
1422.102473,1.8606706,charge
1422.570708,1.8608463,charge
1423.038944,1.8610258,charge
1423.507179,1.8612014,charge
1423.975412,1.8613389,charge
1424.443651,1.8616674,charge
1424.911899,1.8618047,charge
1425.380148,1.8620033,charge
1425.848393,1.8622019,charge
1426.316648,1.8623471,charge
1426.784908,1.8627709,charge
1427.253164,1.8627633,charge
1427.721425,1.8630459,charge
1428.189693,1.8631719,charge
1428.657952,1.8633323,charge
1429.126204,1.8636035,charge
1429.594444,1.8637525,charge
1430.06269,1.8639128,charge
1430.530943,1.8641227,charge
1430.999188,1.8644207,charge
1431.467433,1.8645543,charge
1431.935672,1.8647109,charge
1432.403911,1.8649553,charge
1432.872152,1.8650088,charge
1433.340405,1.8653105,charge
1433.808655,1.8655397,charge
1434.276906,1.8657345,charge
1434.74516,1.8659865,charge
1435.213414,1.8661315,charge
1435.681667,1.8662461,charge
1436.149915,1.8664867,charge
1436.618154,1.8667731,charge
1437.086395,1.8669488,charge
1437.554632,1.8671665,charge
1438.022862,1.8673728,charge
1438.491084,1.867491,charge
1438.959307,1.8677239,charge
1439.427538,1.8680028,charge
1439.895777,1.8682396,charge
1440.364014,1.8684381,charge
1440.832248,1.8685679,charge
1441.300489,1.868717,charge
1441.768734,1.8689995,charge
1442.236967,1.8692477,charge
1442.705204,1.8694615,charge
1443.173436,1.8695838,charge
1443.641672,1.8698092,charge
1444.109896,1.8700268,charge
1444.57812,1.8702598,charge
1445.046348,1.8704928,charge
1445.514574,1.8706646,charge
1445.982806,1.8709013,charge
1446.451046,1.8710923,charge
1446.919282,1.8713137,charge
1447.387524,1.8715047,charge
1447.855763,1.8717415,charge
1448.323998,1.8719171,charge
1448.792244,1.8721883,charge
1449.260486,1.8724289,charge
1449.728721,1.8726159,charge
1450.196958,1.8728414,charge
1450.665195,1.8730475,charge
1451.133431,1.87325,charge
1451.601677,1.8736472,charge
1452.06993,1.8736738,charge
1452.538175,1.8740327,charge
1453.006423,1.8741626,charge
1453.474665,1.8745216,charge
1453.942907,1.874579,charge
1454.411145,1.8749073,charge
1454.879378,1.875018,charge
1455.347607,1.8753121,charge
1455.815835,1.8754764,charge
1456.284069,1.875736,charge
1456.752303,1.8759766,charge
1457.220555,1.8762096,charge
1457.688807,1.8764578,charge
1458.157052,1.8766335,charge
1458.625297,1.8768015,charge
1459.093542,1.8770077,charge
1459.561791,1.8772826,charge
1460.030038,1.8775156,charge
1460.49829,1.8777944,charge
1460.966543,1.8779968,charge
1461.434788,1.8781992,charge
1461.903034,1.8784665,charge
1462.371278,1.8786918,charge
1462.839527,1.8789859,charge
1463.307775,1.8791157,charge
1463.77602,1.8793907,charge
1464.244266,1.8795816,charge
1464.712511,1.879807,charge
1465.180745,1.8800704,charge
1465.648972,1.8802691,charge
1466.117213,1.8805441,charge
1466.585453,1.8808266,charge
1467.053699,1.8810061,charge
1467.521938,1.8813154,charge
1467.990192,1.8815178,charge
1468.458444,1.8816515,charge
1468.926702,1.8820066,charge
1469.394965,1.882232,charge
1469.863228,1.8823274,charge
1470.331489,1.8826405,charge
1470.799747,1.8829269,charge
1471.267999,1.8831942,charge
1471.736251,1.8833624,charge
1472.204507,1.8837136,charge
1472.672758,1.8838625,charge
1473.141,1.8841108,charge
1473.609243,1.8844278,charge
1474.077481,1.8845041,charge
1474.545715,1.8848517,charge
1475.013957,1.8851572,charge
1475.4822,1.8853748,charge
1475.950444,1.885623,charge
1476.418696,1.8857911,charge
1476.886952,1.8860546,charge
1477.355209,1.8862723,charge
1477.823474,1.8865777,charge
1478.291736,1.886868,charge
1478.759997,1.8870475,charge
1479.228254,1.8873569,charge
1479.696506,1.8875668,charge
1480.16477,1.8878113,charge
1480.633036,1.8881435,charge
1481.101299,1.8883345,charge
1481.569569,1.8885674,charge
1482.037841,1.8887392,charge
1482.506105,1.8890945,charge
1482.974361,1.8893541,charge
1483.442618,1.8895794,charge
1483.910882,1.8898735,charge
1484.379147,1.8901331,charge
1484.84741,1.8903815,charge
1485.315673,1.8905417,charge
1485.783931,1.8908855,charge
1486.252188,1.8911794,charge
1486.720449,1.891382,charge
1487.188717,1.8915156,charge
1487.656993,1.8919432,charge
1488.125266,1.8921953,charge
1488.593535,1.8925543,charge
1489.061801,1.8927491,charge
1489.530058,1.893066,charge
1489.998314,1.8932647,charge
1490.46657,1.8936198,charge
1490.934836,1.893891,charge
1491.403111,1.8941009,charge
1491.871387,1.8944676,charge
1492.339657,1.8946165,charge
1492.80791,1.8949527,charge
1493.276159,1.8950748,charge
1493.744409,1.8953803,charge
1494.21265,1.8957508,charge
1494.680895,1.8960066,charge
1495.149138,1.896251,charge
1495.617388,1.8965719,charge
1496.08564,1.8967932,charge
1496.55389,1.8970683,charge
1497.022151,1.8973317,charge
1497.490424,1.8976601,charge
1497.958689,1.8979503,charge
1498.426948,1.898275,charge
1498.895205,1.8985424,charge
1499.363458,1.8988135,charge
1499.831711,1.8990577,charge
1500.299961,1.8993596,charge
1500.768213,1.8996766,charge
1501.236458,1.8999362,charge
1501.704697,1.9002532,charge
1502.172947,1.9005396,charge
1502.641205,1.900826,charge
1503.109467,1.9011353,charge
1503.57772,1.9014294,charge
1504.045975,1.9017043,charge
1504.514227,1.9020022,charge
1504.982477,1.9022963,charge
1505.450726,1.9026438,charge
1505.918984,1.9029034,charge
1506.387244,1.9031516,charge
1506.855512,1.9034954,charge
1507.323781,1.9037703,charge
1507.792055,1.904072,charge
1508.260331,1.9044081,charge
1508.728608,1.9046448,charge
1509.196891,1.9050039,charge
1509.665173,1.9053093,charge
1510.133455,1.9056302,charge
1510.601737,1.9058897,charge
1511.070012,1.9062374,charge
1511.538277,1.906497,charge
1512.006542,1.9068407,charge
1512.474807,1.9072493,charge
1512.943073,1.9075013,charge
1513.411337,1.9077687,charge
1513.879601,1.9080819,charge
1514.347858,1.9084485,charge
1514.816112,1.9086698,charge
1515.284367,1.9090977,charge
1515.752624,1.9094452,charge
1516.220873,1.9096743,charge
1516.689124,1.9100599,charge
1517.15737,1.9103235,charge
1517.625608,1.9106405,charge
1518.093844,1.9109727,charge
1518.56208,1.9113929,charge
1519.030317,1.9116486,charge
1519.498566,1.9119923,charge
1519.966809,1.9123055,charge
1520.435051,1.9126949,charge
1520.903296,1.9128937,charge
1521.371553,1.9132794,charge
1521.839802,1.9136651,charge
1522.308045,1.9139591,charge
1522.776289,1.9143678,charge
1523.244533,1.9147267,charge
1523.71279,1.9150895,charge
1524.181051,1.9153912,charge
1524.649308,1.9157271,charge
1525.117569,1.9161741,charge
1525.585834,1.9164451,charge
1526.054101,1.9167697,charge
1526.52236,1.9171822,charge
1526.990622,1.9175259,charge
1527.458878,1.9177551,charge
1527.927125,1.9182134,charge
1528.395379,1.9185607,charge
1528.863634,1.9189427,charge
1529.331887,1.919275,charge
1529.800143,1.9196416,charge
1530.268396,1.9199739,charge
1530.736651,1.920329,charge
1531.204901,1.9207643,charge
1531.67315,1.9210813,charge
1532.141395,1.9214593,charge
1532.609646,1.9218948,charge
1533.077901,1.922204,charge
1533.546156,1.9226279,charge
1534.014411,1.9230212,charge
1534.482667,1.9234108,charge
1534.950923,1.9238156,charge
1535.419167,1.9241784,charge
1535.887415,1.9245908,charge
1536.35567,1.9249421,charge
1536.823937,1.9252324,charge
1537.292205,1.9256409,charge
1537.760476,1.9261146,charge
1538.228746,1.926504,charge
1538.697011,1.9269319,charge
1539.165265,1.9272792,charge
1539.633512,1.9277223,charge
1540.101754,1.9280813,charge
1540.569993,1.9285204,charge
1541.038235,1.9289863,charge
1541.506472,1.9293759,charge
1541.974719,1.9297348,charge
1542.442972,1.9301053,charge
1542.911226,1.9305598,charge
1543.379479,1.9309798,charge
1543.847734,1.9314762,charge
1544.315991,1.931774,charge
1544.784244,1.9322743,charge
1545.252493,1.9326485,charge
1545.720734,1.9330459,charge
1546.188982,1.9335192,charge
1546.657228,1.9339814,charge
1547.125475,1.9345275,charge
1547.593719,1.934917,charge
1548.061966,1.9352989,charge
1548.530211,1.9357038,charge
1548.998456,1.9362537,charge
1549.466701,1.9366928,charge
1549.934947,1.9371474,charge
1550.403181,1.9375368,charge
1550.871414,1.9380828,charge
1551.33965,1.9385488,charge
1551.807895,1.9389192,charge
1552.276142,1.9394195,charge
1552.744389,1.9398472,charge
1553.212637,1.940294,charge
1553.680877,1.9407599,charge
1554.14911,1.9413365,charge
1554.617342,1.9417642,charge
1555.085582,1.9422913,charge
1555.553826,1.9427342,charge
1556.022066,1.9432346,charge
1556.49031,1.9436852,charge
1556.958559,1.9441358,charge
1557.426811,1.9446476,charge
1557.895055,1.9451669,charge
1558.3633,1.9456977,charge
1558.831544,1.9461064,charge
1559.299775,1.9467326,charge
1559.768008,1.9473933,charge
1560.236242,1.9478096,charge
1560.704481,1.9483021,charge
1561.172733,1.9487529,charge
1561.640984,1.9493409,charge
1562.109238,1.950055,charge
1562.577497,1.9504293,charge
1563.045749,1.9510059,charge
1563.514,1.9515063,charge
1563.98225,1.9521325,charge
1564.450502,1.9525564,charge
1564.918753,1.9531865,charge
1565.387005,1.9537288,charge
1565.855265,1.9543856,charge
1566.323521,1.9548362,charge
1566.791775,1.9554931,charge
1567.260023,1.9562378,charge
1567.728273,1.9566121,charge
1568.196541,1.9572612,charge
1568.664799,1.957899,charge
1569.133053,1.9583688,charge
1569.601304,1.9591898,charge
1570.069553,1.9595984,charge
1570.53781,1.9601865,charge
1571.006068,1.9607097,charge
1571.474324,1.9615461,charge
1571.942588,1.9621074,charge
1572.410848,1.9626877,charge
1572.879113,1.9633561,charge
1573.347376,1.9640741,charge
1573.815633,1.9646469,charge
1574.283897,1.9652427,charge
1574.75216,1.9659377,charge
1575.220423,1.9665946,charge
1575.688679,1.9673202,charge
1576.156938,1.9679847,charge
1576.625202,1.9686148,charge
1577.093469,1.9693708,charge
1577.561729,1.9700429,charge
1578.029987,1.9707611,charge
1578.498246,1.9715056,charge
1578.966509,1.9722809,charge
1579.434773,1.9729339,charge
1579.903032,1.9736404,charge
1580.371289,1.9744538,charge
1580.839543,1.9751451,charge
1581.307799,1.9759928,charge
1581.776053,1.9767032,charge
1582.244307,1.9774975,charge
1582.712557,1.9781772,charge
1583.180805,1.9790479,charge
1583.649054,1.9797583,charge
1584.117309,1.9806252,charge
1584.585561,1.9813355,charge
1585.053825,1.9823129,charge
1585.52209,1.983031,charge
1585.990353,1.9838368,charge
1586.458603,1.9847418,charge
1586.926847,1.9855781,charge
1587.395097,1.9864908,charge
1587.863349,1.9873731,charge
1588.331608,1.9881979,charge
1588.799867,1.9890419,charge
1589.26812,1.9898707,charge
1589.736373,1.9908367,charge
1590.204621,1.9916998,charge
1590.672879,1.9927042,charge
1591.141127,1.9936246,charge
1591.609368,1.9946404,charge
1592.077615,1.9955301,charge
1592.545856,1.9964696,charge
1593.014103,1.9974548,charge
1593.482347,1.9984133,charge
1593.950599,1.9993032,charge
1594.418851,2.0003343,charge
1594.887106,2.0014646,charge
1595.355356,2.0023775,charge
1595.823601,2.0034811,charge
1596.291853,2.0045085,charge
1596.760102,2.0055165,charge
1597.228355,2.0065706,charge
1597.696618,2.0075941,charge
1598.16488,2.0087016,charge
1598.633137,2.0097556,charge
1599.101397,2.0109737,charge
1599.569654,2.0124021,charge
1600.037908,2.0133147,charge
1600.506162,2.0144565,charge
1600.974412,2.0156596,charge
1601.442666,2.0167706,charge
1601.910926,2.0179164,charge
1602.379176,2.0191996,charge
1602.847434,2.0204253,charge
1603.315697,2.0215788,charge
1603.78396,2.0228658,charge
1604.252233,2.0240762,charge
1604.720512,2.0253785,charge
1605.188787,2.0266578,charge
1605.657046,2.0278492,charge
1606.125305,2.0292356,charge
1606.593561,2.0305989,charge
1607.061818,2.0318439,charge
1607.530077,2.0331268,charge
1607.998337,2.0345209,charge
1608.466602,2.0358498,charge
1608.934867,2.0372744,charge
1609.403132,2.0385957,charge
1609.871398,2.0399704,charge
1610.339665,2.0413451,charge
1610.80793,2.0429299,charge
1611.27619,2.0441558,charge
1611.744444,2.0456414,charge
1612.212693,2.0470812,charge
1612.68094,2.048517,charge
1613.149188,2.0499873,charge
1613.617439,2.0515034,charge
1614.085682,2.0529966,charge
1614.553924,2.0545051,charge
1615.022156,2.0558798,charge
1615.490389,2.0573804,charge
1615.95863,2.0588701,charge
1616.426877,2.0604317,charge
1616.895121,2.0619595,charge
1617.363365,2.0635443,charge
1617.831607,2.0650108,charge
1618.299844,2.0666528,charge
1618.768094,2.0683331,charge
1619.236346,2.0697348,charge
1619.704598,2.0713463,charge
1620.172849,2.0728967,charge
1620.641096,2.07447,charge
1621.109351,2.0761006,charge
1621.57761,2.0778077,charge
1622.045872,2.0793505,charge
1622.514137,2.081069,charge
1622.982403,2.0826464,charge
1623.45067,2.0840096,charge
1623.918926,2.0858581,charge
1624.387186,2.0874925,charge
1624.855449,2.0892377,charge
1625.323713,2.090811,charge
1625.791976,2.0925829,charge
1626.260239,2.0941677,charge
1626.728502,2.0958176,charge
1627.196763,2.0978072,charge
1627.665019,2.0991247,charge
1628.133284,2.1010301,charge
1628.601539,2.1025884,charge
1629.069794,2.1043756,charge
1629.538045,2.1061399,charge
1630.006302,2.1078546,charge
1630.47455,2.1096227,charge
1630.942788,2.1113069,charge
1631.411038,2.1130254,charge
1631.879284,2.1148469,charge
1632.347535,2.1165426,charge
1632.815784,2.118284,charge
1633.284034,2.1201322,charge
1633.752289,2.122015,charge
1634.220548,2.1236379,charge
1634.688796,2.1254444,charge
1635.157044,2.1272621,charge
1635.625291,2.1290226,charge
